source_id,target_id,relation_type,ps_season,award_year
4:14e49af8-fc14-4210-8dc9-d25f8a635f68:755,4:14e49af8-fc14-4210-8dc9-d25f8a635f68:3293,WON_PREVIOUSLY,2023,2023
4:14e49af8-fc14-4210-8dc9-d25f8a635f68:756,4:14e49af8-fc14-4210-8dc9-d25f8a635f68:3293,WON_PREVIOUSLY,2024,2023
4:14e49af8-fc14-4210-8dc9-d25f8a635f68:787,4:14e49af8-fc14-4210-8dc9-d25f8a635f68:3293,WON_PREVIOUSLY,2020,2020
4:14e49af8-fc14-4210-8dc9-d25f8a635f68:788,4:14e49af8-fc14-4210-8dc9-d25f8a635f68:3293,WON_PREVIOUSLY,2022,2020
4:14e49af8-fc14-4210-8dc9-d25f8a635f68:789,4:14e49af8-fc14-4210-8dc9-d25f8a635f68:3293,WON_PREVIOUSLY,2023,2020
4:14e49af8-fc14-4210-8dc9-d25f8a635f68:790,4:14e49af8-fc14-4210-8dc9-d25f8a635f68:3293,WON_PREVIOUSLY,2024,2020
4:14e49af8-fc14-4210-8dc9-d25f8a635f68:723,4:14e49af8-fc14-4210-8dc9-d25f8a635f68:3294,WON_PREVIOUSLY,2020,2020
4:14e49af8-fc14-4210-8dc9-d25f8a635f68:724,4:14e49af8-fc14-4210-8dc9-d25f8a635f68:3294,WON_PREVIOUSLY,2021,2020
4:14e49af8-fc14-4210-8dc9-d25f8a635f68:725,4:14e49af8-fc14-4210-8dc9-d25f8a635f68:3294,WON_PREVIOUSLY,2022,2020
4:14e49af8-fc14-4210-8dc9-d25f8a635f68:726,4:14e49af8-fc14-4210-8dc9-d25f8a635f68:3294,WON_PREVIOUSLY,2023,2020
4:14e49af8-fc14-4210-8dc9-d25f8a635f68:727,4:14e49af8-fc14-4210-8dc9-d25f8a635f68:3294,WON_PREVIOUSLY,2024,2020
4:14e49af8-fc14-4210-8dc9-d25f8a635f68:1137,4:14e49af8-fc14-4210-8dc9-d25f8a635f68:3294,WON_PREVIOUSLY,2023,2023
4:14e49af8-fc14-4210-8dc9-d25f8a635f68:1138,4:14e49af8-fc14-4210-8dc9-d25f8a635f68:3294,WON_PREVIOUSLY,2024,2023
4:14e49af8-fc14-4210-8dc9-d25f8a635f68:1145,4:14e49af8-fc14-4210-8dc9-d25f8a635f68:3294,WON_PREVIOUSLY,2021,2021
4:14e49af8-fc14-4210-8dc9-d25f8a635f68:1146,4:14e49af8-fc14-4210-8dc9-d25f8a635f68:3294,WON_PREVIOUSLY,2022,2021
4:14e49af8-fc14-4210-8dc9-d25f8a635f68:1147,4:14e49af8-fc14-4210-8dc9-d25f8a635f68:3294,WON_PREVIOUSLY,2023,2021
4:14e49af8-fc14-4210-8dc9-d25f8a635f68:1148,4:14e49af8-fc14-4210-8dc9-d25f8a635f68:3294,WON_PREVIOUSLY,2024,2021
4:14e49af8-fc14-4210-8dc9-d25f8a635f68:1148,4:14e49af8-fc14-4210-8dc9-d25f8a635f68:3294,WON_PREVIOUSLY,2024,2024
4:14e49af8-fc14-4210-8dc9-d25f8a635f68:1236,4:14e49af8-fc14-4210-8dc9-d25f8a635f68:3294,WON_PREVIOUSLY,2022,2022
4:14e49af8-fc14-4210-8dc9-d25f8a635f68:1237,4:14e49af8-fc14-4210-8dc9-d25f8a635f68:3294,WON_PREVIOUSLY,2023,2022
4:14e49af8-fc14-4210-8dc9-d25f8a635f68:1238,4:14e49af8-fc14-4210-8dc9-d25f8a635f68:3294,WON_PREVIOUSLY,2024,2022
4:14e49af8-fc14-4210-8dc9-d25f8a635f68:705,4:14e49af8-fc14-4210-8dc9-d25f8a635f68:3295,WON_PREVIOUSLY,2022,2022
4:14e49af8-fc14-4210-8dc9-d25f8a635f68:706,4:14e49af8-fc14-4210-8dc9-d25f8a635f68:3295,WON_PREVIOUSLY,2023,2022
4:14e49af8-fc14-4210-8dc9-d25f8a635f68:707,4:14e49af8-fc14-4210-8dc9-d25f8a635f68:3295,WON_PREVIOUSLY,2024,2022
4:14e49af8-fc14-4210-8dc9-d25f8a635f68:724,4:14e49af8-fc14-4210-8dc9-d25f8a635f68:3295,WON_PREVIOUSLY,2021,2021
4:14e49af8-fc14-4210-8dc9-d25f8a635f68:725,4:14e49af8-fc14-4210-8dc9-d25f8a635f68:3295,WON_PREVIOUSLY,2022,2021
4:14e49af8-fc14-4210-8dc9-d25f8a635f68:726,4:14e49af8-fc14-4210-8dc9-d25f8a635f68:3295,WON_PREVIOUSLY,2023,2021
4:14e49af8-fc14-4210-8dc9-d25f8a635f68:727,4:14e49af8-fc14-4210-8dc9-d25f8a635f68:3295,WON_PREVIOUSLY,2024,2021
4:14e49af8-fc14-4210-8dc9-d25f8a635f68:765,4:14e49af8-fc14-4210-8dc9-d25f8a635f68:3295,WON_PREVIOUSLY,2023,2023
4:14e49af8-fc14-4210-8dc9-d25f8a635f68:766,4:14e49af8-fc14-4210-8dc9-d25f8a635f68:3295,WON_PREVIOUSLY,2024,2023
4:14e49af8-fc14-4210-8dc9-d25f8a635f68:782,4:14e49af8-fc14-4210-8dc9-d25f8a635f68:3295,WON_PREVIOUSLY,2020,2020
4:14e49af8-fc14-4210-8dc9-d25f8a635f68:783,4:14e49af8-fc14-4210-8dc9-d25f8a635f68:3295,WON_PREVIOUSLY,2021,2020
4:14e49af8-fc14-4210-8dc9-d25f8a635f68:784,4:14e49af8-fc14-4210-8dc9-d25f8a635f68:3295,WON_PREVIOUSLY,2022,2020
4:14e49af8-fc14-4210-8dc9-d25f8a635f68:785,4:14e49af8-fc14-4210-8dc9-d25f8a635f68:3295,WON_PREVIOUSLY,2023,2020
4:14e49af8-fc14-4210-8dc9-d25f8a635f68:786,4:14e49af8-fc14-4210-8dc9-d25f8a635f68:3295,WON_PREVIOUSLY,2024,2020
4:14e49af8-fc14-4210-8dc9-d25f8a635f68:800,4:14e49af8-fc14-4210-8dc9-d25f8a635f68:3295,WON_PREVIOUSLY,2024,2024
4:14e49af8-fc14-4210-8dc9-d25f8a635f68:812,4:14e49af8-fc14-4210-8dc9-d25f8a635f68:3296,WON_PREVIOUSLY,2021,2021
4:14e49af8-fc14-4210-8dc9-d25f8a635f68:813,4:14e49af8-fc14-4210-8dc9-d25f8a635f68:3296,WON_PREVIOUSLY,2022,2021
4:14e49af8-fc14-4210-8dc9-d25f8a635f68:814,4:14e49af8-fc14-4210-8dc9-d25f8a635f68:3296,WON_PREVIOUSLY,2023,2021
4:14e49af8-fc14-4210-8dc9-d25f8a635f68:815,4:14e49af8-fc14-4210-8dc9-d25f8a635f68:3296,WON_PREVIOUSLY,2024,2021
4:14e49af8-fc14-4210-8dc9-d25f8a635f68:816,4:14e49af8-fc14-4210-8dc9-d25f8a635f68:3296,WON_PREVIOUSLY,2020,2020
4:14e49af8-fc14-4210-8dc9-d25f8a635f68:817,4:14e49af8-fc14-4210-8dc9-d25f8a635f68:3296,WON_PREVIOUSLY,2021,2020
4:14e49af8-fc14-4210-8dc9-d25f8a635f68:818,4:14e49af8-fc14-4210-8dc9-d25f8a635f68:3296,WON_PREVIOUSLY,2022,2020
4:14e49af8-fc14-4210-8dc9-d25f8a635f68:819,4:14e49af8-fc14-4210-8dc9-d25f8a635f68:3296,WON_PREVIOUSLY,2023,2020
4:14e49af8-fc14-4210-8dc9-d25f8a635f68:820,4:14e49af8-fc14-4210-8dc9-d25f8a635f68:3296,WON_PREVIOUSLY,2024,2020
4:14e49af8-fc14-4210-8dc9-d25f8a635f68:941,4:14e49af8-fc14-4210-8dc9-d25f8a635f68:3296,WON_PREVIOUSLY,2022,2022
4:14e49af8-fc14-4210-8dc9-d25f8a635f68:942,4:14e49af8-fc14-4210-8dc9-d25f8a635f68:3296,WON_PREVIOUSLY,2024,2022
4:14e49af8-fc14-4210-8dc9-d25f8a635f68:1193,4:14e49af8-fc14-4210-8dc9-d25f8a635f68:3296,WON_PREVIOUSLY,2023,2023
4:14e49af8-fc14-4210-8dc9-d25f8a635f68:1194,4:14e49af8-fc14-4210-8dc9-d25f8a635f68:3296,WON_PREVIOUSLY,2024,2023
4:14e49af8-fc14-4210-8dc9-d25f8a635f68:1711,4:14e49af8-fc14-4210-8dc9-d25f8a635f68:3296,WON_PREVIOUSLY,2024,2024
4:14e49af8-fc14-4210-8dc9-d25f8a635f68:721,4:14e49af8-fc14-4210-8dc9-d25f8a635f68:3297,WON_PREVIOUSLY,2023,2023
4:14e49af8-fc14-4210-8dc9-d25f8a635f68:722,4:14e49af8-fc14-4210-8dc9-d25f8a635f68:3297,WON_PREVIOUSLY,2024,2023
4:14e49af8-fc14-4210-8dc9-d25f8a635f68:723,4:14e49af8-fc14-4210-8dc9-d25f8a635f68:3297,WON_PREVIOUSLY,2020,2020
4:14e49af8-fc14-4210-8dc9-d25f8a635f68:724,4:14e49af8-fc14-4210-8dc9-d25f8a635f68:3297,WON_PREVIOUSLY,2021,2020
4:14e49af8-fc14-4210-8dc9-d25f8a635f68:725,4:14e49af8-fc14-4210-8dc9-d25f8a635f68:3297,WON_PREVIOUSLY,2022,2020
4:14e49af8-fc14-4210-8dc9-d25f8a635f68:726,4:14e49af8-fc14-4210-8dc9-d25f8a635f68:3297,WON_PREVIOUSLY,2023,2020
4:14e49af8-fc14-4210-8dc9-d25f8a635f68:727,4:14e49af8-fc14-4210-8dc9-d25f8a635f68:3297,WON_PREVIOUSLY,2024,2020
4:14e49af8-fc14-4210-8dc9-d25f8a635f68:763,4:14e49af8-fc14-4210-8dc9-d25f8a635f68:3297,WON_PREVIOUSLY,2021,2021
4:14e49af8-fc14-4210-8dc9-d25f8a635f68:764,4:14e49af8-fc14-4210-8dc9-d25f8a635f68:3297,WON_PREVIOUSLY,2022,2021
4:14e49af8-fc14-4210-8dc9-d25f8a635f68:765,4:14e49af8-fc14-4210-8dc9-d25f8a635f68:3297,WON_PREVIOUSLY,2023,2021
4:14e49af8-fc14-4210-8dc9-d25f8a635f68:766,4:14e49af8-fc14-4210-8dc9-d25f8a635f68:3297,WON_PREVIOUSLY,2024,2021
4:14e49af8-fc14-4210-8dc9-d25f8a635f68:764,4:14e49af8-fc14-4210-8dc9-d25f8a635f68:3297,WON_PREVIOUSLY,2022,2022
4:14e49af8-fc14-4210-8dc9-d25f8a635f68:765,4:14e49af8-fc14-4210-8dc9-d25f8a635f68:3297,WON_PREVIOUSLY,2023,2022
4:14e49af8-fc14-4210-8dc9-d25f8a635f68:766,4:14e49af8-fc14-4210-8dc9-d25f8a635f68:3297,WON_PREVIOUSLY,2024,2022
4:14e49af8-fc14-4210-8dc9-d25f8a635f68:766,4:14e49af8-fc14-4210-8dc9-d25f8a635f68:3297,WON_PREVIOUSLY,2024,2024
4:14e49af8-fc14-4210-8dc9-d25f8a635f68:2526,4:14e49af8-fc14-4210-8dc9-d25f8a635f68:3298,WON_PREVIOUSLY,2023,2023
4:14e49af8-fc14-4210-8dc9-d25f8a635f68:2527,4:14e49af8-fc14-4210-8dc9-d25f8a635f68:3298,WON_PREVIOUSLY,2024,2023
4:14e49af8-fc14-4210-8dc9-d25f8a635f68:2653,4:14e49af8-fc14-4210-8dc9-d25f8a635f68:3298,WON_PREVIOUSLY,2024,2024
4:14e49af8-fc14-4210-8dc9-d25f8a635f68:939,4:14e49af8-fc14-4210-8dc9-d25f8a635f68:3298,WON_PREVIOUSLY,2020,2020
4:14e49af8-fc14-4210-8dc9-d25f8a635f68:940,4:14e49af8-fc14-4210-8dc9-d25f8a635f68:3298,WON_PREVIOUSLY,2021,2020
4:14e49af8-fc14-4210-8dc9-d25f8a635f68:941,4:14e49af8-fc14-4210-8dc9-d25f8a635f68:3298,WON_PREVIOUSLY,2022,2020
4:14e49af8-fc14-4210-8dc9-d25f8a635f68:942,4:14e49af8-fc14-4210-8dc9-d25f8a635f68:3298,WON_PREVIOUSLY,2024,2020
4:14e49af8-fc14-4210-8dc9-d25f8a635f68:1059,4:14e49af8-fc14-4210-8dc9-d25f8a635f68:3298,WON_PREVIOUSLY,2021,2021
4:14e49af8-fc14-4210-8dc9-d25f8a635f68:1060,4:14e49af8-fc14-4210-8dc9-d25f8a635f68:3298,WON_PREVIOUSLY,2022,2021
4:14e49af8-fc14-4210-8dc9-d25f8a635f68:1061,4:14e49af8-fc14-4210-8dc9-d25f8a635f68:3298,WON_PREVIOUSLY,2023,2021
4:14e49af8-fc14-4210-8dc9-d25f8a635f68:1062,4:14e49af8-fc14-4210-8dc9-d25f8a635f68:3298,WON_PREVIOUSLY,2024,2021
4:14e49af8-fc14-4210-8dc9-d25f8a635f68:2326,4:14e49af8-fc14-4210-8dc9-d25f8a635f68:3298,WON_PREVIOUSLY,2022,2022
4:14e49af8-fc14-4210-8dc9-d25f8a635f68:2327,4:14e49af8-fc14-4210-8dc9-d25f8a635f68:3298,WON_PREVIOUSLY,2023,2022
4:14e49af8-fc14-4210-8dc9-d25f8a635f68:2328,4:14e49af8-fc14-4210-8dc9-d25f8a635f68:3298,WON_PREVIOUSLY,2024,2022
4:14e49af8-fc14-4210-8dc9-d25f8a635f68:878,4:14e49af8-fc14-4210-8dc9-d25f8a635f68:3299,WON_PREVIOUSLY,2023,2023
4:14e49af8-fc14-4210-8dc9-d25f8a635f68:879,4:14e49af8-fc14-4210-8dc9-d25f8a635f68:3299,WON_PREVIOUSLY,2024,2023
4:14e49af8-fc14-4210-8dc9-d25f8a635f68:968,4:14e49af8-fc14-4210-8dc9-d25f8a635f68:3299,WON_PREVIOUSLY,2021,2021
4:14e49af8-fc14-4210-8dc9-d25f8a635f68:969,4:14e49af8-fc14-4210-8dc9-d25f8a635f68:3299,WON_PREVIOUSLY,2022,2021
4:14e49af8-fc14-4210-8dc9-d25f8a635f68:970,4:14e49af8-fc14-4210-8dc9-d25f8a635f68:3299,WON_PREVIOUSLY,2023,2021
4:14e49af8-fc14-4210-8dc9-d25f8a635f68:971,4:14e49af8-fc14-4210-8dc9-d25f8a635f68:3299,WON_PREVIOUSLY,2024,2021
4:14e49af8-fc14-4210-8dc9-d25f8a635f68:1099,4:14e49af8-fc14-4210-8dc9-d25f8a635f68:3299,WON_PREVIOUSLY,2022,2022
4:14e49af8-fc14-4210-8dc9-d25f8a635f68:1100,4:14e49af8-fc14-4210-8dc9-d25f8a635f68:3299,WON_PREVIOUSLY,2023,2022
4:14e49af8-fc14-4210-8dc9-d25f8a635f68:1101,4:14e49af8-fc14-4210-8dc9-d25f8a635f68:3299,WON_PREVIOUSLY,2024,2022
4:14e49af8-fc14-4210-8dc9-d25f8a635f68:1207,4:14e49af8-fc14-4210-8dc9-d25f8a635f68:3299,WON_PREVIOUSLY,2020,2020
4:14e49af8-fc14-4210-8dc9-d25f8a635f68:1208,4:14e49af8-fc14-4210-8dc9-d25f8a635f68:3299,WON_PREVIOUSLY,2021,2020
4:14e49af8-fc14-4210-8dc9-d25f8a635f68:1209,4:14e49af8-fc14-4210-8dc9-d25f8a635f68:3299,WON_PREVIOUSLY,2022,2020
4:14e49af8-fc14-4210-8dc9-d25f8a635f68:1407,4:14e49af8-fc14-4210-8dc9-d25f8a635f68:3299,WON_PREVIOUSLY,2024,2024
4:14e49af8-fc14-4210-8dc9-d25f8a635f68:714,4:14e49af8-fc14-4210-8dc9-d25f8a635f68:3300,WON_PREVIOUSLY,2021,2021
4:14e49af8-fc14-4210-8dc9-d25f8a635f68:715,4:14e49af8-fc14-4210-8dc9-d25f8a635f68:3300,WON_PREVIOUSLY,2022,2021
4:14e49af8-fc14-4210-8dc9-d25f8a635f68:716,4:14e49af8-fc14-4210-8dc9-d25f8a635f68:3300,WON_PREVIOUSLY,2023,2021
4:14e49af8-fc14-4210-8dc9-d25f8a635f68:717,4:14e49af8-fc14-4210-8dc9-d25f8a635f68:3300,WON_PREVIOUSLY,2024,2021
4:14e49af8-fc14-4210-8dc9-d25f8a635f68:976,4:14e49af8-fc14-4210-8dc9-d25f8a635f68:3300,WON_PREVIOUSLY,2020,2020
4:14e49af8-fc14-4210-8dc9-d25f8a635f68:977,4:14e49af8-fc14-4210-8dc9-d25f8a635f68:3300,WON_PREVIOUSLY,2021,2020
4:14e49af8-fc14-4210-8dc9-d25f8a635f68:978,4:14e49af8-fc14-4210-8dc9-d25f8a635f68:3300,WON_PREVIOUSLY,2022,2020
4:14e49af8-fc14-4210-8dc9-d25f8a635f68:979,4:14e49af8-fc14-4210-8dc9-d25f8a635f68:3300,WON_PREVIOUSLY,2023,2020
4:14e49af8-fc14-4210-8dc9-d25f8a635f68:980,4:14e49af8-fc14-4210-8dc9-d25f8a635f68:3300,WON_PREVIOUSLY,2024,2020
4:14e49af8-fc14-4210-8dc9-d25f8a635f68:978,4:14e49af8-fc14-4210-8dc9-d25f8a635f68:3300,WON_PREVIOUSLY,2022,2022
4:14e49af8-fc14-4210-8dc9-d25f8a635f68:979,4:14e49af8-fc14-4210-8dc9-d25f8a635f68:3300,WON_PREVIOUSLY,2023,2022
4:14e49af8-fc14-4210-8dc9-d25f8a635f68:980,4:14e49af8-fc14-4210-8dc9-d25f8a635f68:3300,WON_PREVIOUSLY,2024,2022
4:14e49af8-fc14-4210-8dc9-d25f8a635f68:979,4:14e49af8-fc14-4210-8dc9-d25f8a635f68:3300,WON_PREVIOUSLY,2023,2023
4:14e49af8-fc14-4210-8dc9-d25f8a635f68:980,4:14e49af8-fc14-4210-8dc9-d25f8a635f68:3300,WON_PREVIOUSLY,2024,2023
4:14e49af8-fc14-4210-8dc9-d25f8a635f68:1047,4:14e49af8-fc14-4210-8dc9-d25f8a635f68:3300,WON_PREVIOUSLY,2024,2024
4:14e49af8-fc14-4210-8dc9-d25f8a635f68:2735,4:14e49af8-fc14-4210-8dc9-d25f8a635f68:3301,WON_PREVIOUSLY,2023,2023
4:14e49af8-fc14-4210-8dc9-d25f8a635f68:754,4:14e49af8-fc14-4210-8dc9-d25f8a635f68:3302,WON_PREVIOUSLY,2022,2022
4:14e49af8-fc14-4210-8dc9-d25f8a635f68:755,4:14e49af8-fc14-4210-8dc9-d25f8a635f68:3302,WON_PREVIOUSLY,2023,2022
4:14e49af8-fc14-4210-8dc9-d25f8a635f68:756,4:14e49af8-fc14-4210-8dc9-d25f8a635f68:3302,WON_PREVIOUSLY,2024,2022
4:14e49af8-fc14-4210-8dc9-d25f8a635f68:800,4:14e49af8-fc14-4210-8dc9-d25f8a635f68:3302,WON_PREVIOUSLY,2024,2024
4:14e49af8-fc14-4210-8dc9-d25f8a635f68:864,4:14e49af8-fc14-4210-8dc9-d25f8a635f68:3302,WON_PREVIOUSLY,2023,2023
4:14e49af8-fc14-4210-8dc9-d25f8a635f68:865,4:14e49af8-fc14-4210-8dc9-d25f8a635f68:3302,WON_PREVIOUSLY,2024,2023
4:14e49af8-fc14-4210-8dc9-d25f8a635f68:705,4:14e49af8-fc14-4210-8dc9-d25f8a635f68:3303,WON_PREVIOUSLY,2022,2022
4:14e49af8-fc14-4210-8dc9-d25f8a635f68:706,4:14e49af8-fc14-4210-8dc9-d25f8a635f68:3303,WON_PREVIOUSLY,2023,2022
4:14e49af8-fc14-4210-8dc9-d25f8a635f68:707,4:14e49af8-fc14-4210-8dc9-d25f8a635f68:3303,WON_PREVIOUSLY,2024,2022
4:14e49af8-fc14-4210-8dc9-d25f8a635f68:732,4:14e49af8-fc14-4210-8dc9-d25f8a635f68:3303,WON_PREVIOUSLY,2024,2024
4:14e49af8-fc14-4210-8dc9-d25f8a635f68:765,4:14e49af8-fc14-4210-8dc9-d25f8a635f68:3303,WON_PREVIOUSLY,2023,2023
4:14e49af8-fc14-4210-8dc9-d25f8a635f68:766,4:14e49af8-fc14-4210-8dc9-d25f8a635f68:3303,WON_PREVIOUSLY,2024,2023
4:14e49af8-fc14-4210-8dc9-d25f8a635f68:707,4:14e49af8-fc14-4210-8dc9-d25f8a635f68:3304,WON_PREVIOUSLY,2024,2024
4:14e49af8-fc14-4210-8dc9-d25f8a635f68:780,4:14e49af8-fc14-4210-8dc9-d25f8a635f68:3304,WON_PREVIOUSLY,2023,2023
4:14e49af8-fc14-4210-8dc9-d25f8a635f68:781,4:14e49af8-fc14-4210-8dc9-d25f8a635f68:3304,WON_PREVIOUSLY,2024,2023
4:14e49af8-fc14-4210-8dc9-d25f8a635f68:727,4:14e49af8-fc14-4210-8dc9-d25f8a635f68:3305,WON_PREVIOUSLY,2024,2024
4:14e49af8-fc14-4210-8dc9-d25f8a635f68:746,4:14e49af8-fc14-4210-8dc9-d25f8a635f68:3305,WON_PREVIOUSLY,2024,2024
4:14e49af8-fc14-4210-8dc9-d25f8a635f68:786,4:14e49af8-fc14-4210-8dc9-d25f8a635f68:3305,WON_PREVIOUSLY,2024,2024
4:14e49af8-fc14-4210-8dc9-d25f8a635f68:855,4:14e49af8-fc14-4210-8dc9-d25f8a635f68:3305,WON_PREVIOUSLY,2024,2024
4:14e49af8-fc14-4210-8dc9-d25f8a635f68:1243,4:14e49af8-fc14-4210-8dc9-d25f8a635f68:3305,WON_PREVIOUSLY,2024,2024
4:14e49af8-fc14-4210-8dc9-d25f8a635f68:786,4:14e49af8-fc14-4210-8dc9-d25f8a635f68:3306,WON_PREVIOUSLY,2024,2024
